X,Y,field_1,cat,x,y,z,slope,distance,label
-581704.850707235,639901.966792686,1085,1245,-581704.850707235047594,639901.966792686027475,274.000000000000000,0.158216600000000,689299.808376598171890,-1
-62716.6331813423,639901.966792686,1086,1246,-62716.633181342302123,639901.966792686027475,513.000000000000000,0.385734800000000,331940.894509737263434,-1
500270.585445012,639901.966792686,1089,1249,500270.585445012024138,639901.966792686027475,53.000000000000000,0.064062230000000,13404.133515209168763,-1
510270.358422389,639901.966792686,1090,1250,510270.358422389021143,639901.966792686027475,30.000000000000000,0.000000000000000,10149.871178451081505,-1
-827699.265950722,638902.159392851,1091,1251,-827699.265950722037815,638902.159392851055600,176.000000000000000,0.000000000000000,899988.495134679251350,-1
-793700.037827638,638902.159392851,1092,1252,-793700.037827637977898,638902.159392851055600,204.000000000000000,0.081666080000000,869877.723717133398168,-1
-784700.242147998,638902.159392851,1093,1253,-784700.242147997952998,638902.159392851055600,212.000000000000000,0.566922700000000,861955.637449121801183,-1
7281.77766030037,638902.159392851,1094,1254,7281.777660300370371,638902.159392851055600,529.000000000000000,0.442204800000000,289291.776205420028418,-1
-817699.492973344,637902.351993016,1096,1256,-817699.492973344051279,637902.351993015967309,176.000000000000000,0.000000000000000,890642.788004417787306,-1
-393709.118732538,637902.351993016,1097,1257,-393709.118732538016047,637902.351993015967309,174.000000000000000,0.000000000000000,539067.406149389571510,-1
-363709.799800405,637902.351993016,1098,1258,-363709.799800404987764,637902.351993015967309,174.000000000000000,0.000000000000000,515685.598209727555513,-1
-214713.18243748,637902.351993016,1100,1260,-214713.182437479990767,637902.351993015967309,452.000000000000000,0.435663000000000,412447.975035788607784,-1
485270.925978945,637902.351993016,1105,1265,485270.925978944986127,637902.351993015967309,79.000000000000000,0.485014800000000,21114.882540228503785,-1
-845698.857310001,636902.544593182,1106,1266,-845698.857310001039878,636902.544593182043172,176.000000000000000,0.000000000000000,915144.515252600307576,-1
-836699.061630361,636902.544593182,1107,1267,-836699.061630361014977,636902.544593182043172,176.000000000000000,0.000000000000000,907101.864735207054764,-1
-580704.873409497,636902.544593182,1108,1268,-580704.873409496969543,636902.544593182043172,270.000000000000000,0.285411100000000,686746.500566575559787,-1
-502706.644185953,636902.544593182,1109,1269,-502706.644185953016859,636902.544593182043172,182.000000000000000,0.060777870000000,624754.861891581909731,-1
-258712.183537941,636902.544593182,1110,1270,-258712.183537940989481,636902.544593182043172,174.000000000000000,0.000000000000000,439464.968029955285601,-1
353273.922677562,636902.544593182,1119,1279,353273.922677561989985,636902.544593182043172,67.000000000000000,0.396222200000000,97459.004413464266690,-1
477271.107597043,636902.544593182,1120,1280,477271.107597042981070,636902.544593182043172,77.000000000000000,0.623228200000000,26271.631105058721005,-1
506270.449231438,636902.544593182,1121,1281,506270.449231437989511,636902.544593182043172,30.000000000000000,0.214631000000000,15135.055974547971346,-1
-767700.628086457,635902.737193347,1122,1282,-767700.628086457028985,635902.737193346954882,234.000000000000000,0.363689800000000,845599.582051535253413,-1
-689702.398862912,635902.737193347,1123,1283,-689702.398862911970355,635902.737193346954882,258.000000000000000,0.071629100000000,777704.280924800783396,-1
-450707.82470359,635902.737193347,1124,1284,-450707.824703590013087,635902.737193346954882,183.000000000000000,0.093394030000000,584032.070887343259528,-1
-409708.755496342,635902.737193347,1125,1285,-409708.755496342026163,635902.737193346954882,174.000000000000000,0.000000000000000,550605.007482457556762,-1
-560705.327454742,634902.929793513,1127,1287,-560705.327454742044210,634902.929793513030745,216.000000000000000,0.086542860000000,669349.944924861076288,-1
-545705.667988676,634902.929793513,1128,1288,-545705.667988675995730,634902.929793513030745,201.000000000000000,0.146080100000000,657304.603384779999033,-1
-462707.552276443,634902.929793513,1129,1289,-462707.552276442991570,634902.929793513030745,194.000000000000000,0.045298080000000,593093.808886452927254,-1
-453707.756596803,634902.929793513,1130,1290,-453707.756596803024877,634902.929793513030745,183.000000000000000,0.137784400000000,585956.670416640117764,-1
-376709.504670996,634902.929793513,1131,1291,-376709.504670995986089,634902.929793513030745,174.000000000000000,0.000000000000000,523856.143339285859838,-1
-331710.526272797,634902.929793513,1132,1292,-331710.526272797025740,634902.929793513030745,174.000000000000000,0.000000000000000,489527.435942982439883,-1
-639703.533976024,633903.122393678,1140,1300,-639703.533976024016738,633903.122393677942455,334.000000000000000,0.357965900000000,734048.363495415542275,-1
102279.620945387,633903.122393678,1141,1301,102279.620945386996027,633903.122393677942455,491.000000000000000,0.566922700000000,215015.874330115620978,-1
506270.449231438,633903.122393678,1143,1303,506270.449231437989511,633903.122393677942455,28.000000000000000,0.255679100000000,16407.098087385085819,-1
-538705.826904512,632903.314993843,1144,1304,-538705.826904512010515,632903.314993842970580,192.000000000000000,0.000000000000000,650514.590171798598021,-1
-636703.602082811,631903.507594009,1149,1309,-636703.602082810946740,631903.507594009046443,334.000000000000000,0.153285600000000,730443.874771241098642,-1
-622703.919914483,631903.507594009,1150,1310,-622703.919914482976310,631903.507594009046443,354.000000000000000,0.324305300000000,718673.554623697069474,-1
-549705.577179627,631903.507594009,1151,1311,-549705.577179627027363,631903.507594009046443,199.000000000000000,0.073051620000000,658714.299822159344330,-1
494270.721658585,631903.507594009,1153,1313,494270.721658585011028,631903.507594009046443,31.000000000000000,0.146103000000000,22100.944827973828069,-1
-730701.46807016,630903.700194174,1154,1314,-730701.468070160015486,630903.700194173958153,274.000000000000000,0.000000000000000,810826.204206260386854,-1
-721701.67239052,630903.700194174,1155,1315,-721701.672390519990586,630903.700194173958153,268.000000000000000,0.010129650000000,802955.335327913286164,-1
-484707.052826673,630903.700194174,1156,1316,-484707.052826673025265,630903.700194173958153,184.000000000000000,0.141081400000000,607086.677331279031932,-1
269275.829667591,630903.700194174,1162,1322,269275.829667591024190,630903.700194173958153,91.000000000000000,0.314016000000000,116925.539512020710390,-1
-278711.729492696,629903.892794339,1165,1325,-278711.729492696002126,629903.892794338986278,174.000000000000000,0.000000000000000,447896.235759279981721,-1
444271.856771698,629903.892794339,1166,1326,444271.856771697988734,629903.892794338986278,136.000000000000000,0.675675400000000,33774.767298031671089,-1
496270.676254061,629903.892794339,1167,1327,496270.676254060992505,629903.892794338986278,30.000000000000000,0.081037140000000,23661.035273167672131,-1
315274.785363528,628904.085394505,1170,1330,315274.785363528004382,628904.085394504945725,483.000000000000000,0.569489600000000,93291.167723841295810,-1
-785700.219445736,627904.27799467,1171,1331,-785700.219445736031048,627904.277994669973850,230.000000000000000,0.317936500000000,857652.212228207616135,-1
-418708.551175982,627904.27799467,1172,1332,-418708.551175981992856,627904.277994669973850,174.000000000000000,0.000000000000000,553187.170881895581260,-1
261276.011285689,627904.27799467,1177,1337,261276.011285688990029,627904.277994669973850,60.000000000000000,0.417632000000000,118028.479452384723118,-1
474271.17570383,627904.27799467,1178,1338,474271.175703830027487,627904.277994669973850,60.000000000000000,0.186219500000000,25242.336871164738113,-1
-748701.059429439,626904.470594836,1179,1339,-748701.059429439017549,626904.470594836049713,255.000000000000000,0.160171600000000,824617.055917771998793,-1
-727701.536176947,626904.470594836,1180,1340,-727701.536176946945488,626904.470594836049713,252.000000000000000,0.397230400000000,806271.438565155258402,-1
-634703.647487336,626904.470594836,1181,1341,-634703.647487335954793,626904.470594836049713,334.000000000000000,0.449783900000000,726078.969090832979418,-1
421272.378923729,626904.470594836,1186,1346,421272.378923729003873,626904.470594836049713,193.000000000000000,0.593628000000000,50106.254171917978965,-1
-509706.485270117,625904.663195001,1187,1347,-509706.485270117002074,625904.663195000961423,174.000000000000000,0.000000000000000,623298.299457610584795,-1
-609704.215043892,624904.855795166,1192,1352,-609704.215043892036192,624904.855795165989548,304.000000000000000,0.071629100000000,703962.145640148897655,-1
513270.290315602,624904.855795166,1196,1356,513270.290315601974726,624904.855795165989548,15.000000000000000,0.022652120000000,8460.856312960848300,-1
-819699.44756882,623905.048395332,1197,1357,-819699.447568819974549,623905.048395331948996,176.000000000000000,0.373724000000000,886077.281612382619642,-1
-688702.421565174,623905.048395332,1198,1358,-688702.421565174008720,623905.048395331948996,269.000000000000000,0.208809800000000,770793.094450490199961,-1
-552705.50907284,623905.048395332,1199,1359,-552705.509072839980945,623905.048395331948996,198.000000000000000,0.079121650000000,656412.545583954313770,-1
373273.468632317,623905.048395332,1202,1362,373273.468632316973526,623905.048395331948996,119.000000000000000,0.154610300000000,81936.741936314763734,-1
-688702.421565174,622905.240995497,1203,1363,-688702.421565174008720,622905.240995496977121,269.000000000000000,0.202575600000000,770295.140443395823240,-1
-587704.714493661,622905.240995497,1204,1364,-587704.714493660954759,622905.240995496977121,243.000000000000000,0.020259300000000,684533.905832475749776,-1
354273.8999753,622905.240995497,1206,1366,354273.899975300009828,622905.240995496977121,87.000000000000000,0.481575400000000,83670.421405792294536,-1
403272.78756445,622905.240995497,1207,1367,403272.787564450001810,622905.240995496977121,213.000000000000000,0.412362000000000,65326.468629249073274,-1
-533705.940415823,620905.626195828,1210,1370,-533705.940415823017247,620905.626195827964693,185.000000000000000,0.096093300000000,639312.048120869556442,-1
-710701.922115405,619905.818795993,1214,1375,-710701.922115404973738,619905.818795992992818,243.000000000000000,0.240791900000000,788002.206033982569352,-1
-670702.830205895,619905.818795993,1215,1376,-670702.830205895006657,619905.818795992992818,288.000000000000000,0.194841800000000,753216.186619051615708,-1
-412708.687389555,619905.818795993,1216,1377,-412708.687389554979745,619905.818795992992818,174.000000000000000,0.000000000000000,543672.881039387895726,-1
-679702.625885535,618906.011396159,1221,1382,-679702.625885535031557,618906.011396158952266,276.000000000000000,0.199801900000000,760499.266415582853369,-1
-307711.071127091,618906.011396159,1222,1383,-307711.071127091010567,618906.011396158952266,174.000000000000000,0.000000000000000,461003.770964718540199,-1
319274.694554479,618906.011396159,1225,1386,319274.694554478977807,618906.011396158952266,426.000000000000000,0.150595800000000,82556.466331270872615,-1
-702702.103733503,617906.203996324,1227,1388,-702702.103733503026888,617906.203996323980391,263.000000000000000,0.402095200000000,780033.415114579023793,-1
-311710.980318042,617906.203996324,1228,1389,-311710.980318041983992,617906.203996323980391,174.000000000000000,0.000000000000000,463291.847925446461886,-1
-287711.525172336,617906.203996324,1229,1390,-287711.525172336027026,617906.203996323980391,174.000000000000000,0.000000000000000,445759.507408206933178,-1
1281.91387387388,617906.203996324,1230,1391,1281.913873873879993,617906.203996323980391,515.000000000000000,0.577506800000000,282499.412502173276152,-1
366273.627548153,617906.203996324,1231,1392,366273.627548152988311,617906.203996323980391,32.000000000000000,0.479905300000000,77900.431032191612758,-1
524270.040590718,617906.203996324,1232,1393,524270.040590717981104,617906.203996323980391,61.000000000000000,0.611922600000000,5486.363668576062082,-1
-717701.763199569,616906.39659649,1233,1394,-717701.763199568958953,616906.396596490056254,243.000000000000000,0.032034390000000,792674.060591235524043,-1
-655703.170739829,616906.39659649,1234,1395,-655703.170739828958176,616906.396596490056254,319.000000000000000,0.010129650000000,738770.994109564227983,-1
281.936576136039,616906.39659649,1236,1397,281.936576136038980,616906.396596490056254,525.000000000000000,0.445019600000000,282784.685950523125939,-1
495270.698956323,616906.39659649,1237,1398,495270.698956322972663,616906.396596490056254,15.000000000000000,0.344970300000000,24336.389927956472093,-1
-685702.489671961,615906.589196655,1238,1399,-685702.489671961055137,615906.589196654967964,274.000000000000000,0.246658500000000,764224.364611215423793,-1
-608704.237746154,615906.589196655,1239,1400,-608704.237746153958142,615906.589196654967964,274.000000000000000,0.236497700000000,698235.514289208571427,-1
-471707.347956082,615906.589196655,1240,1401,-471707.347956082026940,615906.589196654967964,174.000000000000000,0.000000000000000,587489.523145845858380,-1
-403708.891709915,615906.589196655,1241,1402,-403708.891709915013053,615906.589196654967964,174.000000000000000,0.000000000000000,534012.048983922461048,-1
-385709.300350636,615906.589196655,1242,1403,-385709.300350636010990,615906.589196654967964,174.000000000000000,0.000000000000000,519418.593534821819048,-1
-323710.707890895,615906.589196655,1243,1404,-323710.707890895020682,615906.589196654967964,174.000000000000000,0.000000000000000,470960.019922959909309,-1
-176714.045123446,615906.589196655,1245,1406,-176714.045123446005164,615906.589196654967964,457.000000000000000,0.573494000000000,372473.713712005934212,-1
263275.965881165,615906.589196655,1249,1410,263275.965881165000610,615906.589196654967964,98.000000000000000,0.609854000000000,106585.976525875696098,-1
-656703.148037566,614906.78179682,1251,1412,-656703.148037565988488,614906.781796819996089,319.000000000000000,0.067947100000000,738612.965303986333311,-1
-635703.624785074,614906.78179682,1252,1413,-635703.624785074032843,614906.781796819996089,319.000000000000000,0.030388940000000,720604.801446034922265,-1
-583704.805302711,614906.78179682,1253,1414,-583704.805302710970864,614906.781796819996089,243.000000000000000,0.352763100000000,676755.634313735528849,-1
361273.741059464,614906.78179682,1260,1421,361273.741059463995043,614906.781796819996089,32.000000000000000,0.152283400000000,76767.249670130331651,-1
-814699.561080131,613906.974396986,1261,1422,-814699.561080130981281,613906.974396985955536,263.000000000000000,0.599386400000000,877162.903180699562654,-1
-407708.800900866,613906.974396986,1262,1423,-407708.800900865986478,613906.974396985955536,174.000000000000000,0.000000000000000,536138.276192971155979,-1
-319710.798699944,613906.974396986,1263,1424,-319710.798699943989050,613906.974396985955536,174.000000000000000,0.000000000000000,466628.514233304420486,-1
-25717.4731650455,613906.974396986,1267,1428,-25717.473165045499627,613906.974396985955536,517.000000000000000,0.650912800000000,293564.415847893047612,-1
364273.672952677,613906.974396986,1268,1429,364273.672952677006833,613906.974396985955536,22.000000000000000,0.103299100000000,74760.408115135083790,-1
407272.696755401,613906.974396986,1269,1430,407272.696755400975235,613906.974396985955536,209.000000000000000,0.306582700000000,59343.157749800520833,-1
-500706.689590477,612907.166997151,1270,1431,-500706.689590476977173,612907.166997150983661,174.000000000000000,0.000000000000000,608197.831903885933571,-1
-389709.209541587,612907.166997151,1271,1432,-389709.209541586984415,612907.166997150983661,174.000000000000000,0.000000000000000,520879.663863588240929,-1
504270.494635963,612907.166997151,1273,1434,504270.494635962997563,612907.166997150983661,30.000000000000000,0.349735500000000,22325.791020648073754,-1
522270.085995242,612907.166997151,1274,1435,522270.085995241999626,612907.166997150983661,30.000000000000000,0.050652360000000,10776.360417241534378,-1
-622703.919914483,611907.359597316,1276,1437,-622703.919914482976310,611907.359597316011786,304.000000000000000,0.304057100000000,707957.508448523236439,-1
-425708.392260146,611907.359597316,1277,1438,-425708.392260145978071,611907.359597316011786,174.000000000000000,0.000000000000000,549898.651478985091671,-1
-424708.414962408,611907.359597316,1278,1439,-424708.414962408016436,611907.359597316011786,174.000000000000000,0.000000000000000,549065.991827869671397,-1
-297711.298149714,611907.359597316,1279,1440,-297711.298149714013562,611907.359597316011786,174.000000000000000,0.344135000000000,448904.955086127156392,-1
161278.281511914,611907.359597316,1281,1442,161278.281511914014118,611907.359597316011786,483.000000000000000,0.679906800000000,161311.204370625608135,-1
529269.927079406,611907.359597316,1283,1444,529269.927079405984841,611907.359597316011786,45.000000000000000,0.573314600000000,8372.185342735496306,-1
-486707.007422149,610907.552197482,1285,1446,-486707.007422149006743,610907.552197481971234,174.000000000000000,0.000000000000000,595958.936435678391717,-1
-324710.685188633,610907.552197482,1286,1447,-324710.685188632982317,610907.552197481971234,174.000000000000000,0.000000000000000,468464.738536408112850,-1
-6717.90450802818,610907.552197482,1287,1448,-6717.904508028180317,610907.552197481971234,487.000000000000000,0.346772300000000,281237.730683069268707,-1
-636703.602082811,609907.744797647,1290,1451,-636703.602082810946740,609907.744797646999359,304.000000000000000,0.000000000000000,718871.065255891997367,-1
-624703.874509958,609907.744797647,1291,1452,-624703.874509957968257,609907.744797646999359,295.000000000000000,0.345715600000000,708612.508499197196215,-1
-398709.005221227,609907.744797647,1292,1453,-398709.005221227009315,609907.744797646999359,174.000000000000000,0.000000000000000,526470.222811616491526,-1
358273.809166251,609907.744797647,1293,1454,358273.809166250983253,609907.744797646999359,34.000000000000000,0.565931700000000,71528.508041358916671,-1
372273.491334579,609907.744797647,1294,1455,372273.491334579011891,609907.744797646999359,61.000000000000000,0.162391900000000,68539.020411378514837,-1
-746701.104833964,608907.937397813,1295,1456,-746701.104833964025602,608907.937397812958807,227.000000000000000,0.000000000000000,814295.650118176708929,-1
-721701.67239052,608907.937397813,1296,1457,-721701.672390519990586,608907.937397812958807,258.000000000000000,0.113256200000000,792285.876873489352874,-1
-608704.237746154,606908.322598143,1304,1465,-608704.237746153958142,606908.322598143015057,258.000000000000000,0.095555530000000,693427.884255309705622,-1
-435708.165237523,606908.322598143,1305,1466,-435708.165237522975076,606908.322598143015057,174.000000000000000,0.000000000000000,554314.887625862262212,-1
-384709.323052898,606908.322598143,1306,1467,-384709.323052897991147,606908.322598143015057,174.000000000000000,0.000000000000000,513316.307018891617190,-1
-283711.615981385,606908.322598143,1307,1468,-283711.615981384995393,606908.322598143015057,257.000000000000000,0.172203500000000,435262.428047873487230,-1
454271.629749075,606908.322598143,1312,1473,454271.629749074985739,606908.322598143015057,91.000000000000000,0.218211100000000,11886.637286020923057,-1
-829699.220546197,605908.515198309,1313,1474,-829699.220546197029762,605908.515198308974504,228.000000000000000,0.688605800000000,887221.492808706010692,-1
380273.309716481,605908.515198309,1316,1477,380273.309716481016949,605908.515198308974504,183.000000000000000,0.501626400000000,62976.645507874331088,-1
-764700.696193243,604908.707798474,1317,1478,-764700.696193243027665,604908.707798474002630,261.000000000000000,0.262967500000000,828420.447952700546011,-1
-739701.2637498,604908.707798474,1318,1479,-739701.263749800040387,604908.707798474002630,243.000000000000000,0.022649040000000,806238.168497107923031,-1
-597704.487471039,604908.707798474,1319,1480,-597704.487471039057709,604908.707798474002630,239.000000000000000,0.022649040000000,683051.095906698959880,-1
-690702.37616065,603908.90039864,1324,1485,-690702.376160650048405,603908.900398639962077,288.000000000000000,0.000000000000000,762773.036573678837158,-1
-684702.512374223,603908.90039864,1325,1486,-684702.512374222977087,603908.900398639962077,291.000000000000000,0.227616900000000,757512.204593187663704,-1
-412708.687389555,603908.90039864,1326,1487,-412708.687389554979745,603908.900398639962077,174.000000000000000,0.000000000000000,534644.870286449091509,-1
-274711.820301745,603908.90039864,1327,1488,-274711.820301745028701,603908.900398639962077,347.000000000000000,0.410180700000000,426684.134613693575375,-1
-272711.86570627,603908.90039864,1328,1489,-272711.865706269978546,603908.900398639962077,350.000000000000000,0.526451500000000,425247.217725453258026,-1
-120715.316450132,603908.90039864,1329,1490,-120715.316450131998863,603908.900398639962077,496.000000000000000,0.166124500000000,330974.739904393500183,-1
313274.830768052,603908.90039864,1330,1491,313274.830768052022904,603908.900398639962077,482.000000000000000,0.496712300000000,70692.464307276444742,-1
-774700.469170621,602909.092998805,1331,1492,-774700.469170621014200,602909.092998804990202,259.000000000000000,0.096103090000000,836439.690291781327687,-1
-721701.67239052,602909.092998805,1332,1493,-721701.672390519990586,602909.092998804990202,258.000000000000000,0.282161000000000,789419.516635861713439,-1
-356709.958716241,602909.092998805,1333,1494,-356709.958716241002548,602909.092998804990202,174.000000000000000,0.000000000000000,488411.636208914977033,-1
-267711.979217581,602909.092998805,1335,1496,-267711.979217580985278,602909.092998804990202,396.000000000000000,0.312685900000000,420973.110971415066160,-1
-243712.524071875,602909.092998805,1336,1497,-243712.524071874999208,602909.092998804990202,365.000000000000000,0.142177800000000,404218.339957895048428,-1
-172714.135932495,602909.092998805,1337,1498,-172714.135932495002635,602909.092998804990202,523.000000000000000,0.246684600000000,359493.473666509671602,-1
-349710.117632077,601909.28559897,1341,1502,-349710.117632077017333,601909.285598970018327,174.000000000000000,0.000000000000000,482243.701013979152776,-1
-338710.367356961,601909.28559897,1342,1503,-338710.367356961010955,601909.285598970018327,174.000000000000000,0.000000000000000,473577.034468935744371,-1
-292711.411661025,601909.28559897,1343,1504,-292711.411661025020294,601909.285598970018327,279.000000000000000,0.389716700000000,438469.871733666805085,-1
453271.652451337,601909.28559897,1344,1505,453271.652451337024104,601909.285598970018327,139.000000000000000,0.111883800000000,12633.577246327035027,-1
-836699.061630361,600909.478199136,1345,1506,-836699.061630361014977,600909.478199135977775,258.000000000000000,0.118139700000000,891457.081879605073482,-1
-635703.624785074,600909.478199136,1346,1507,-635703.624785074032843,600909.478199135977775,274.000000000000000,0.169795200000000,713415.473507771152072,-1
-286711.547874598,600909.478199136,1347,1508,-286711.547874598007184,600909.478199135977775,274.000000000000000,0.128137400000000,433363.500871968804859,-1
-464707.506871918,599909.670799301,1352,1513,-464707.506871917983517,599909.670799301005900,174.000000000000000,0.000000000000000,571921.411628731759265,-1
-424708.414962408,599909.670799301,1353,1514,-424708.414962408016436,599909.670799301005900,174.000000000000000,0.000000000000000,541442.845182226970792,-1
-259712.160835679,599909.670799301,1354,1515,-259712.160835679009324,599909.670799301005900,365.000000000000000,0.051652950000000,413182.025132023904007,-1
573268.928179867,599909.670799301,1355,1516,573268.928179866983555,599909.670799301005900,8.000000000000000,0.150600400000000,4237.360703671406554,-1
-620703.965319007,598909.863399466,1356,1517,-620703.965319007053040,598909.863399466034025,271.000000000000000,0.327314600000000,699493.327009057044052,-1
-604704.328555203,598909.863399466,1357,1518,-604704.328555203042924,598909.863399466034025,228.000000000000000,0.132076000000000,685814.595958705176599,-1
-396709.050625751,598909.863399466,1358,1519,-396709.050625751027837,598909.863399466034025,174.000000000000000,0.000000000000000,518577.711874804459512,-1
509270.381124651,598909.863399466,1362,1523,509270.381124651001301,598909.863399466034025,20.000000000000000,0.118122000000000,10032.973154697885548,-1
-851698.721096428,597910.055999632,1363,1524,-851698.721096427994780,597910.055999631993473,213.000000000000000,0.234959300000000,903871.668059034040198,-1
-662703.011823993,597910.055999632,1364,1525,-662703.011823992943391,597910.055999631993473,304.000000000000000,0.326218000000000,735357.862995316740125,-1
-659703.07993078,597910.055999632,1365,1526,-659703.079930779989809,597910.055999631993473,305.000000000000000,0.118557900000000,732739.527160107856616,-1
-626703.829105434,597910.055999632,1366,1527,-626703.829105434007943,597910.055999631993473,267.000000000000000,0.154299300000000,704138.813483841018751,-1
372273.491334579,597910.055999632,1370,1531,372273.491334579011891,597910.055999631993473,61.000000000000000,0.377003500000000,57027.377923692452896,-1
-779700.35565931,596910.248599797,1372,1533,-779700.355659310007468,596910.248599797021598,236.000000000000000,0.267406600000000,838255.134081489522941,-1
-778700.378361572,596910.248599797,1373,1534,-778700.378361572045833,596910.248599797021598,258.000000000000000,0.528743400000000,837357.303721660515293,-1
-632703.69289186,596910.248599797,1374,1535,-632703.692891860031523,596910.248599797021598,265.000000000000000,0.123235700000000,708806.051567879971117,-1
-340710.321952437,596910.248599797,1375,1536,-340710.321952436992433,596910.248599797021598,184.000000000000000,0.177209200000000,472065.773396816279273,-1
-636703.602082811,595910.441199963,1380,1541,-636703.602082810946740,595910.441199962981045,274.000000000000000,0.000000000000000,711762.539413620601408,-1
-578704.918814022,595910.441199963,1381,1542,-578704.918814021977596,595910.441199962981045,224.000000000000000,0.091166760000000,662189.428045317297801,-1
-297711.298149714,595910.441199963,1382,1543,-297711.298149714013562,595910.441199962981045,283.000000000000000,0.279412900000000,438219.689020284800790,-1
120279.212304666,595910.441199963,1386,1547,120279.212304665998090,595910.441199962981045,581.000000000000000,0.186796500000000,174894.381014222017257,-1
515270.244911078,595910.441199963,1388,1549,515270.244911078014411,595910.441199962981045,10.000000000000000,0.261434800000000,4110.849773876690961,-1
517270.199506553,595910.441199963,1389,1550,517270.199506553006358,595910.441199962981045,9.000000000000000,0.185968500000000,2146.693436854302035,-1
-788700.151338949,594910.633800128,1390,1551,-788700.151338948984630,594910.633800128009170,217.000000000000000,0.244808200000000,845476.283503518206999,-1
-457707.665787754,594910.633800128,1391,1552,-457707.665787753998302,594910.633800128009170,174.000000000000000,0.000000000000000,563336.178921577753499,-1
-363709.799800405,594910.633800128,1392,1553,-363709.799800404987764,594910.633800128009170,174.000000000000000,0.000000000000000,489266.594073543674313,-1
-269711.933813057,594910.633800128,1393,1554,-269711.933813057024963,594910.633800128009170,342.000000000000000,0.403369200000000,416848.777587087126449,-1
366273.627548153,594910.633800128,1396,1557,366273.627548152988311,594910.633800128009170,21.000000000000000,0.293732300000000,56418.319428021139174,-1
-761700.76430003,593910.826400294,1397,1558,-761700.764300029957667,593910.826400293968618,254.000000000000000,0.151956800000000,820788.815718065830879,-1
-543705.7133932,593910.826400294,1398,1559,-543705.713393199956045,593910.826400293968618,181.000000000000000,0.081673760000000,631844.407019669772126,-1
-297711.298149714,593910.826400294,1399,1560,-297711.298149714013562,593910.826400293968618,287.000000000000000,0.615271700000000,436906.839752112689894,-1
541269.654652259,593910.826400294,1402,1563,541269.654652258963324,593910.826400293968618,41.000000000000000,0.539230700000000,8794.122604026140834,-1
-711701.899413143,592911.019000459,1403,1564,-711701.899413143051788,592911.019000458996743,277.000000000000000,0.258263100000000,775881.865109291858971,-1
-230712.819201284,592911.019000459,1404,1565,-230712.819201284000883,592911.019000458996743,452.000000000000000,0.579457400000000,388046.254594394296873,-1
-215713.159735218,592911.019000459,1405,1566,-215713.159735218010610,592911.019000458996743,456.000000000000000,0.154299300000000,378039.241096981568262,-1
-211713.250544267,592911.019000459,1406,1567,-211713.250544267008081,592911.019000458996743,487.000000000000000,0.643550200000000,375426.872932215977926,-1
93279.825265747,592911.019000459,1408,1569,93279.825265747000230,592911.019000458996743,496.000000000000000,0.617417500000000,192926.620393848570529,-1
462271.448130977,592911.019000459,1410,1571,462271.448130976990797,592911.019000458996743,9.000000000000000,0.176917200000000,2972.562703924966172,-1
-690702.37616065,591911.211600624,1412,1573,-690702.376160650048405,591911.211600624024868,302.000000000000000,0.064062230000000,756932.729162438074127,-1
-695702.262649339,590911.40420079,1415,1576,-695702.262649339041673,590911.404200789984316,289.000000000000000,0.164912200000000,760843.374182171653956,-1
-549705.577179627,590911.40420079,1416,1577,-549705.577179627027363,590911.404200789984316,190.000000000000000,0.169811600000000,635157.552307828445919,-1
-544705.690690938,590911.40420079,1417,1578,-544705.690690938034095,590911.404200789984316,178.000000000000000,0.183458500000000,630997.975022688973695,-1
-351710.072227552,590911.40420079,1418,1579,-351710.072227552009281,590911.404200789984316,195.000000000000000,0.536360800000000,477220.221402757742908,-1
-336710.412761486,590911.40420079,1419,1580,-336710.412761486019008,590911.404200789984316,241.000000000000000,0.481267400000000,465234.431912229105365,-1
462271.448130977,590911.40420079,1426,1587,462271.448130976990797,590911.404200789984316,12.000000000000000,0.531614100000000,983.518940715992926,-1
362273.718357202,589911.596800955,1428,1589,362273.718357202014886,589911.596800955012441,16.000000000000000,0.208814500000000,52555.593641057108471,-1
495270.698956323,589911.596800955,1429,1590,495270.698956322972663,589911.596800955012441,61.000000000000000,0.468689400000000,9094.240319639689915,-1
-537705.849606774,588911.78940112,1430,1591,-537705.849606774048880,588911.789401120040566,182.000000000000000,0.071633480000000,624073.927074275561608,-1
-832699.15243941,587911.982001286,1437,1598,-832699.152439409983344,587911.982001286000013,214.000000000000000,0.173387700000000,882445.393865184625611,-1
-803699.810805016,587911.982001286,1438,1599,-803699.810805015964434,587911.982001286000013,206.000000000000000,0.000000000000000,856049.017309588845819,-1
-725701.581581471,587911.982001286,1439,1600,-725701.581581471022218,587911.982001286000013,258.000000000000000,0.000000000000000,785962.716247682226822,-1
-663702.989121731,587911.982001286,1440,1601,-663702.989121731021442,587911.982001286000013,289.000000000000000,0.451338700000000,731396.705676397308707,-1
-627703.806403172,587911.982001286,1441,1602,-627703.806403171969578,587911.982001286000013,258.000000000000000,0.153292400000000,699971.892418467672542,-1
-408708.778198604,587911.982001286,1442,1603,-408708.778198604006320,587911.982001286000013,174.000000000000000,0.000000000000000,521518.791499497368932,-1
-371709.618182307,587911.982001286,1443,1604,-371709.618182306992821,587911.982001286000013,174.000000000000000,0.000000000000000,491741.953494806890376,-1
408272.674053139,587911.982001286,1446,1607,408272.674053138995077,587911.982001286000013,116.000000000000000,0.487889900000000,38464.542642322732718,-1
